DATE,LMNUF1M
1997-08-01,0.891095465026096
1997-09-01,0.902316370773831
1997-10-01,0.896277743296811
1997-11-01,0.880814091656114
1997-12-01,0.881685694061352
1998-01-01,0.895821063221231
1998-02-01,0.925633097565986
1998-03-01,0.934963853394571
1998-04-01,0.958352020061141
1998-05-01,1.00779789407424
1998-06-01,1.06781751375882
1998-07-01,1.16254194885829
1998-08-01,1.2643601212135
1998-09-01,1.17505324396264
1998-10-01,1.10732042442934
1998-11-01,1.06191291619402
1998-12-01,1.03403609329414
1999-01-01,1.0205125982154
1999-02-01,1.02353719992181
1999-03-01,1.01206998863422
1999-04-01,1.0195183841197
1999-05-01,0.998148273898936
1999-06-01,0.991208009947029
1999-07-01,0.988282446956218
1999-08-01,0.999753665753309
1999-09-01,1.01665326792436
1999-10-01,1.04337887138695
1999-11-01,1.08153118868897
1999-12-01,1.12815044323536
2000-01-01,1.17260285816042
2000-02-01,1.22736578321511
2000-03-01,1.22912202391652
2000-04-01,1.19787769800277
2000-05-01,1.17355147662971
2000-06-01,1.15975790296925
2000-07-01,1.1268168075987
2000-08-01,1.11857243593058
2000-09-01,1.11037836957558
2000-10-01,1.11279094139668
2000-11-01,1.13333884642617
2000-12-01,1.14493426216662
2001-01-01,1.13331105036524
2001-02-01,1.1114222292457
2001-03-01,1.08816900444248
2001-04-01,1.07379500564114
2001-05-01,1.05718617214415
2001-06-01,1.05874841322033
2001-07-01,1.08090845658662
2001-08-01,1.11800967439557
2001-09-01,1.17753500760673
2001-10-01,1.12925633505838
2001-11-01,1.09019310121185
2001-12-01,1.05247211695755
2002-01-01,1.03346584134179
2002-02-01,1.03283242930453
2002-03-01,1.0482795008603
2002-04-01,1.05671891412525
2002-05-01,1.08237817111998
2002-06-01,1.13397431335454
2002-07-01,1.1864109126465
2002-08-01,1.14962984249655
2002-09-01,1.15066816921905
2002-10-01,1.09976379844602
2002-11-01,1.06528122623441
2002-12-01,1.0257356310313
2003-01-01,0.983249450537302
2003-02-01,0.958369636811457
2003-03-01,0.948007220149154
2003-04-01,0.964097854062265
2003-05-01,0.94668977167159
2003-06-01,0.899223941589301
2003-07-01,0.877258921669148
2003-08-01,0.855327796928226
2003-09-01,0.843771659307318
2003-10-01,0.844487735414282
2003-11-01,0.802502484381104
2003-12-01,0.780208669738072
2004-01-01,0.760752712869563
2004-02-01,0.745354913713761
2004-03-01,0.742162832419211
2004-04-01,0.750790292593503
2004-05-01,0.745697918811428
2004-06-01,0.755188176088488
2004-07-01,0.773897439053064
2004-08-01,0.756031493823531
2004-09-01,0.755355689789368
2004-10-01,0.761817418878024
2004-11-01,0.790631902842533
2004-12-01,0.767272844201952
2005-01-01,0.76226944634979
2005-02-01,0.756424181258273
2005-03-01,0.755894678022016
2005-04-01,0.763409083865969
2005-05-01,0.755292258031449
2005-06-01,0.73866315392505
2005-07-01,0.734477644021
2005-08-01,0.722048004648896
2005-09-01,0.714760217837388
2005-10-01,0.721177040767374
2005-11-01,0.727758997796005
2005-12-01,0.715736488120245
