DATE,LF99TRUU Index
2008-11-12,688.485107
2008-11-13,689.750854
2008-11-14,690.509521
2008-11-17,686.633179
2008-11-18,691.417542
2008-11-19,696.565491
2008-11-20,712.532532
2008-11-21,727.364746
2008-11-24,729.596741
2008-11-25,732.478577
2008-11-26,733.646362
2008-11-28,749.295227
2008-12-01,755.587341
2008-12-02,756.069519
2008-12-03,765.304443
2008-12-04,763.499634
2008-12-05,760.285278
2008-12-08,759.832642
2008-12-09,756.599304
2008-12-10,754.045044
2008-12-11,754.867554
2008-12-12,756.878662
2008-12-15,752.405762
2008-12-16,750.699646
2008-12-17,745.238403
2008-12-18,738.431458
2008-12-19,725.99884
2008-12-22,719.338013
2008-12-23,713.066162
2008-12-24,711.988464
2008-12-26,712.291016
2008-12-29,710.945251
2008-12-30,711.707397
2008-12-31,693.778259
2009-01-02,704.669739
2009-01-05,703.371643
2009-01-06,686.410217
2009-01-07,655.371948
2009-01-08,640.842712
2009-01-09,640.829407
2009-01-12,635.842834
2009-01-13,635.607544
2009-01-14,613.757874
2009-01-15,609.744202
2009-01-16,610.372253
2009-01-20,608.681946
2009-01-21,606.173462
2009-01-22,609.073975
2009-01-23,606.281189
2009-01-26,601.927124
2009-01-27,598.543518
2009-01-28,587.057129
2009-01-29,576.752991
2009-01-30,576.730713
2009-02-02,579.352234
2009-02-03,577.047119
2009-02-04,580.603333
2009-02-05,585.910461
2009-02-06,587.16095
2009-02-09,583.792542
2009-02-10,579.283203
2009-02-11,577.774597
2009-02-12,578.741516
2009-02-13,584.048889
2009-02-17,584.105713
2009-02-18,600.424072
2009-02-19,600.53656
2009-02-20,608.475037
2009-02-23,617.40094
2009-02-24,625.035278
2009-02-25,623.674744
2009-02-26,629.936462
2009-02-27,645.750305
2009-03-02,651.152283
2009-03-03,655.620361
2009-03-04,697.27063
2009-03-05,708.151001
2009-03-06,709.886414
2009-03-09,725.647278
2009-03-10,717.58197
2009-03-11,740.680786
2009-03-12,741.280212
2009-03-13,739.226501
2009-03-16,732.979065
2009-03-17,732.406128
2009-03-18,720.24585
2009-03-19,717.814148
2009-03-20,720.243042
2009-03-23,712.60437
2009-03-24,718.419373
2009-03-25,713.901489
2009-03-26,713.814514
2009-03-27,704.802063
2009-03-30,712.719116
2009-03-31,685.476746
2009-04-01,682.724731
2009-04-02,676.630859
2009-04-03,672.15918
2009-04-06,662.097107
2009-04-07,658.86322
2009-04-08,660.079163
2009-04-09,656.44165
2009-04-13,636.680115
2009-04-14,616.045532
2009-04-15,612.332397
2009-04-16,604.840942
2009-04-17,600.46698
2009-04-20,593.991028
2009-04-21,599.598145
2009-04-22,593.532227
2009-04-23,587.625122
2009-04-24,582.500183
2009-04-27,571.286011
2009-04-28,563.421814
2009-04-29,558.579895
2009-04-30,527.220581
2009-05-01,529.911987
2009-05-04,524.966919
2009-05-05,516.005981
2009-05-06,506.757416
2009-05-07,501.743134
2009-05-08,490.978638
2009-05-11,488.68158
2009-05-12,485.065247
2009-05-13,487.944244
2009-05-14,491.960083
2009-05-15,481.033569
2009-05-18,469.91333
2009-05-19,458.864929
2009-05-20,450.808197
2009-05-21,448.086273
2009-05-22,447.40567
2009-05-26,445.79361
2009-05-27,434.290344
2009-05-28,425.688477
2009-05-29,414.536255
2009-06-01,418.30188
2009-06-02,400.924744
2009-06-03,400.571655
2009-06-04,397.916473
2009-06-05,399.573914
2009-06-08,401.358154
2009-06-09,396.059387
2009-06-10,392.337708
2009-06-11,388.473145
2009-06-12,383.718506
2009-06-15,379.853729
2009-06-16,373.541718
2009-06-17,377.370911
2009-06-18,383.304749
2009-06-19,381.090179
2009-06-22,381.032898
2009-06-23,381.186035
2009-06-24,378.049774
2009-06-25,377.472534
2009-06-26,377.305573
2009-06-29,376.420532
2009-06-30,369.167664
2009-07-01,365.919647
2009-07-02,366.079163
2009-07-06,366.929932
2009-07-07,368.173553
2009-07-08,365.259827
2009-07-09,364.438507
2009-07-10,366.197388
2009-07-13,365.284119
2009-07-14,364.821594
2009-07-15,362.893036
2009-07-16,366.812469
2009-07-17,364.361328
2009-07-20,355.996246
2009-07-21,349.666077
2009-07-22,348.87088
2009-07-23,345.678162
2009-07-24,344.262207
2009-07-27,341.991943
2009-07-28,340.524658
2009-07-29,337.983429
2009-07-30,332.552521
2009-07-31,309.819
2009-08-03,310.820129
2009-08-04,310.115784
2009-08-05,306.393951
2009-08-06,304.292999
2009-08-07,302.526337
2009-08-10,298.881378
2009-08-11,295.207916
2009-08-12,295.170166
2009-08-13,291.163513
2009-08-14,282.806274
2009-08-17,291.186035
2009-08-18,294.498444
2009-08-19,297.40799
2009-08-20,295.038086
2009-08-21,284.148834
2009-08-24,280.295685
2009-08-25,278.607086
2009-08-26,276.461914
2009-08-27,276.747009
2009-08-28,273.543549
2009-08-31,268.719299
2009-09-01,269.467926
2009-09-02,270.301056
2009-09-03,268.123383
2009-09-04,267.721954
2009-09-08,263.700745
2009-09-09,261.393433
2009-09-10,257.788635
2009-09-11,254.469894
2009-09-14,252.339813
2009-09-15,248.134033
2009-09-16,245.738129
2009-09-17,240.736023
2009-09-18,241.103989
2009-09-21,240.943726
2009-09-22,240.971344
2009-09-23,236.095963
2009-09-24,235.310516
2009-09-25,236.642014
2009-09-28,237.337479
2009-09-29,240.24551400000001
2009-09-30,240.662903
2009-10-01,235.864075
2009-10-02,236.348419
2009-10-05,237.009491
2009-10-06,236.654724
2009-10-07,231.696976
2009-10-08,230.827805
2009-10-09,230.358719
2009-10-13,226.851257
2009-10-14,226.639908
2009-10-15,233.145508
2009-10-16,229.891098
2009-10-19,228.087952
2009-10-20,225.3284
2009-10-21,223.782532
2009-10-22,222.365967
2009-10-23,223.89595
2009-10-26,217.996445
2009-10-27,211.296783
2009-10-28,211.437088
2009-10-29,212.566605
2009-10-30,215.137802
2009-11-02,210.235519
2009-11-03,214.526718
2009-11-04,213.717682
2009-11-05,211.339066
2009-11-06,210.197113
2009-11-09,209.468643
2009-11-10,208.956619
2009-11-12,206.907761
2009-11-13,204.174149
2009-11-16,202.531586
2009-11-17,201.951019
2009-11-18,202.658234
2009-11-19,201.772552
2009-11-20,209.206024
2009-11-23,209.787888
2009-11-24,198.879227
2009-11-25,197.603455
2009-11-27,198.174438
2009-11-30,199.228516
2009-12-01,199.056274
2009-12-02,198.120529
2009-12-03,197.641083
2009-12-04,193.483414
2009-12-07,192.614349
2009-12-08,190.306396
2009-12-09,188.673828
2009-12-10,186.560013
2009-12-11,185.632065
2009-12-14,183.077164
2009-12-15,179.202744
2009-12-16,179.59024
2009-12-17,178.75882
2009-12-18,177.114166
2009-12-21,178.463959
2009-12-22,182.333969
2009-12-23,181.523666
2009-12-24,182.020584
2009-12-28,181.522644
2009-12-29,178.517426
2009-12-30,175.70578
2009-12-31,173.719574
2010-01-04,174.591522
2010-01-05,169.674377
2010-01-06,166.679993
2010-01-07,164.45314
2010-01-08,163.372208
2010-01-11,163.107269
2010-01-12,164.30011
2010-01-13,166.663467
2010-01-14,163.977219
2010-01-15,162.6203
2010-01-19,163.187881
2010-01-20,164.966034
2010-01-21,164.130783
2010-01-22,168.222977
2010-01-25,167.70993
2010-01-26,158.288635
2010-01-27,157.650467
2010-01-28,157.591949
2010-01-29,152.702713
2010-02-01,159.41243
2010-02-02,156.600098
2010-02-03,154.973679
2010-02-04,157.73967
2010-02-05,160.82901
2010-02-08,163.311722
2010-02-09,167.476746
2010-02-10,167.813293
2010-02-11,168.265808
2010-02-12,162.320145
2010-02-16,166.117584
2010-02-17,161.701569
2010-02-18,158.533524
2010-02-19,158.468109
2010-02-22,154.345856
2010-02-23,154.540375
2010-02-24,154.362228
2010-02-25,155.249298
2010-02-26,156.565979
2010-03-01,144.442764
2010-03-02,141.57666
2010-03-03,141.950424
2010-03-04,142.014542
2010-03-05,140.576553
2010-03-08,138.87442
2010-03-09,136.747253
2010-03-10,137.050629
2010-03-11,136.537659
2010-03-12,135.112381
2010-03-15,133.029541
2010-03-16,131.944778
2010-03-17,130.35675
2010-03-18,129.642746
2010-03-19,128.929398
2010-03-22,128.013123
2010-03-23,127.469292
2010-03-24,126.436775
2010-03-25,125.096504
2010-03-26,127.104416
2010-03-29,123.811584
2010-03-30,121.980583
2010-03-31,121.254234
2010-04-01,114.722771
2010-04-02,113.927292
2010-04-05,112.599709
2010-04-06,112.992554
2010-04-07,113.644348
2010-04-08,113.890137
2010-04-09,113.611275
2010-04-12,113.002632
2010-04-13,112.064041
2010-04-14,111.637016
2010-04-15,108.830635
2010-04-16,108.149857
2010-04-19,110.569283
2010-04-20,110.576385
2010-04-21,109.249207
2010-04-22,109.273781
2010-04-23,110.062775
2010-04-26,111.455582
2010-04-27,114.099815
2010-04-28,116.011948
2010-04-29,113.766197
2010-04-30,107.702271
2010-05-03,113.530792
2010-05-04,114.531662
2010-05-05,122.293159
2010-05-06,133.562943
2010-05-07,139.67717
2010-05-10,136.365433
2010-05-11,142.530334
2010-05-12,141.259689
2010-05-13,139.886124
2010-05-14,137.541916
2010-05-17,140.285217
2010-05-18,140.260162
2010-05-19,146.196732
2010-05-20,151.140427
2010-05-21,154.301376
2010-05-24,156.096024
2010-05-25,163.735367
2010-05-26,162.130569
2010-05-27,160.468384
2010-05-28,161.399414
2010-05-31,161.399414
2010-06-01,163.645172
2010-06-02,166.777451
2010-06-03,165.005493
2010-06-04,164.860077
2010-06-07,164.962677
2010-06-08,167.307632
2010-06-09,170.880035
2010-06-10,173.253525
2010-06-11,171.759705
2010-06-14,169.736313
2010-06-15,169.530182
2010-06-16,167.0672
2010-06-17,164.417374
2010-06-18,163.022781
2010-06-21,160.506317
2010-06-22,161.09938
2010-06-23,161.487457
2010-06-24,160.16861
2010-06-25,161.025421
2010-06-28,159.809692
2010-06-29,160.921829
2010-06-30,162.43721
2010-07-01,159.522415
2010-07-02,159.241135
2010-07-06,158.712006
2010-07-07,157.41362
2010-07-08,155.195175
2010-07-09,154.105316
2010-07-12,152.59201
2010-07-13,150.70134
2010-07-14,148.706161
2010-07-15,150.35672
2010-07-16,149.342636
2010-07-19,149.051254
2010-07-20,147.348816
2010-07-21,145.591476
2010-07-22,145.262299
2010-07-23,143.919479
2010-07-26,141.068665
2010-07-27,138.258209
2010-07-28,137.823502
2010-07-29,136.384811
2010-07-30,136.295303
2010-08-02,137.313187
2010-08-03,136.160645
2010-08-04,136.2285
2010-08-05,135.443466
2010-08-06,134.832672
2010-08-09,135.124313
2010-08-10,135.220306
2010-08-11,135.531097
2010-08-12,137.496933
2010-08-13,138.033829
2010-08-16,138.887711
2010-08-17,138.560074
2010-08-18,135.36731
2010-08-19,135.302856
2010-08-20,136.121445
2010-08-23,135.116943
2010-08-24,136.042191
2010-08-25,137.377411
2010-08-26,137.166397
2010-08-27,137.640503
2010-08-30,137.600967
2010-08-31,137.023941
2010-09-01,137.912338
2010-09-02,136.801895
2010-09-03,136.015244
2010-09-07,132.502701
2010-09-08,132.821671
2010-09-09,132.373688
2010-09-10,130.953506
2010-09-13,127.096924
2010-09-14,125.887764
2010-09-15,126.535187
2010-09-16,125.160515
2010-09-17,124.376808
2010-09-20,123.054741
2010-09-21,122.666679
2010-09-22,124.206757
2010-09-23,124.887207
2010-09-24,124.561562
2010-09-27,124.127327
2010-09-28,124.273804
2010-09-29,123.886711
2010-09-30,121.279625
2010-10-01,122.456566
2010-10-04,121.073181
2010-10-05,119.696564
2010-10-06,118.587151
2010-10-07,117.487549
2010-10-08,117.890663
2010-10-12,117.219986
2010-10-13,117.113777
2010-10-14,118.133492
2010-10-15,122.384819
2010-10-18,123.6548
2010-10-19,123.704559
2010-10-20,123.833725
2010-10-21,123.23156
2010-10-22,121.269165
2010-10-25,119.017143
2010-10-26,119.139435
2010-10-27,119.041405
2010-10-28,117.771156
2010-10-29,117.157349
2010-11-01,116.600975
2010-11-02,116.867546
2010-11-03,115.889198
2010-11-04,113.66893
2010-11-05,114.117577
2010-11-08,112.376678
2010-11-09,112.058395
2010-11-10,112.867218
2010-11-12,114.557861
2010-11-15,117.9758
2010-11-16,118.451164
2010-11-17,119.02095
2010-11-18,118.911926
2010-11-19,118.906097
2010-11-22,117.662971
2010-11-23,118.600067
2010-11-24,119.538239
2010-11-26,119.980522
2010-11-29,121.152412
2010-11-30,122.844589
2010-12-01,125.683601
2010-12-02,126.244431
2010-12-03,125.46743
2010-12-06,124.287766
2010-12-07,126.324532
2010-12-08,125.582207
2010-12-09,124.453232
2010-12-10,125.275032
2010-12-13,124.149971
2010-12-14,125.139626
2010-12-15,126.029221
2010-12-16,125.330338
2010-12-17,123.613495
2010-12-20,123.661499
2010-12-21,124.304977
2010-12-22,124.610672
2010-12-23,125.407745
2010-12-27,125.158936
2010-12-28,126.450676
2010-12-29,120.589264
2010-12-30,119.18856
2010-12-31,116.624092
2011-01-03,118.122505
2011-01-04,116.77681
2011-01-05,117.785477
2011-01-06,116.953705
2011-01-07,116.908638
2011-01-10,117.166252
2011-01-11,117.497749
2011-01-12,118.036903
2011-01-13,116.981125
2011-01-14,114.374359
2011-01-18,114.708481
2011-01-19,113.461388
2011-01-20,114.250114
2011-01-21,112.955971
2011-01-24,112.885078
2011-01-25,112.254166
2011-01-26,110.967552
2011-01-27,111.356598
2011-01-28,110.489632
2011-01-31,109.044678
2011-02-01,109.792328
2011-02-02,108.938332
2011-02-03,108.624687
2011-02-04,108.288857
2011-02-07,106.146713
2011-02-08,104.754082
2011-02-09,105.338348
2011-02-10,105.578377
2011-02-11,105.477837
2011-02-14,104.540138
2011-02-15,100.735901
2011-02-16,100.993767
2011-02-17,99.823074
2011-02-18,97.856453
2011-02-22,99.367973
2011-02-23,99.604683
2011-02-24,100.609161
2011-02-25,99.989258
2011-02-28,97.332626
2011-03-01,99.623856
2011-03-02,99.995033
2011-03-03,98.75972
2011-03-04,98.180283
2011-03-07,97.723122
2011-03-08,97.712379
2011-03-09,98.567978
2011-03-10,99.220329
2011-03-11,99.598541
2011-03-14,100.534676
2011-03-15,105.051506
2011-03-16,104.6446
2011-03-17,105.565918
2011-03-18,104.318771
2011-03-21,101.497337
2011-03-22,100.638557
2011-03-23,101.006935
2011-03-24,100.945419
2011-03-25,101.16436
2011-03-28,101.246223
2011-03-29,101.358391
2011-03-30,100.579224
2011-03-31,100.805779
2011-04-01,102.66082
2011-04-04,103.077072
2011-04-05,101.933075
2011-04-06,101.384468
2011-04-07,100.815575
2011-04-08,100.574532
2011-04-11,100.087944
2011-04-12,100.953453
2011-04-13,99.230637
2011-04-14,101.031921
2011-04-15,100.054039
2011-04-18,98.809097
2011-04-19,99.881958
2011-04-20,98.530945
2011-04-21,97.853195
2011-04-25,97.764053
2011-04-26,97.038338
2011-04-27,97.277412
2011-04-28,97.117821
2011-04-29,94.207458
2011-05-02,96.677338
2011-05-03,97.042061
2011-05-04,97.999275
2011-05-05,98.577019
2011-05-06,98.271355
2011-05-09,98.407471
2011-05-10,99.049217
2011-05-11,98.207436
2011-05-12,98.649307
2011-05-13,98.84153
2011-05-16,99.477402
2011-05-17,98.077698
2011-05-18,98.268822
2011-05-19,97.377235
2011-05-20,97.206505
2011-05-23,98.48439
2011-05-24,98.75383
2011-05-25,102.429565
2011-05-26,102.991096
2011-05-27,100.765823
2011-05-31,99.420715
2011-06-01,92.215813
2011-06-02,97.069794
2011-06-03,97.747414
2011-06-06,95.376213
2011-06-07,95.365532
2011-06-08,96.324097
2011-06-09,100.572861
2011-06-10,97.318695
2011-06-13,97.956284
2011-06-14,98.149956
2011-06-15,97.841057
2011-06-16,98.913132
2011-06-17,98.928886
2011-06-20,101.118263
2011-06-21,100.900032
2011-06-22,101.004387
2011-06-23,101.529182
2011-06-24,102.107285
2011-06-27,103.346001
2011-06-28,104.165115
2011-06-29,103.071236
2011-06-30,102.218689
2011-07-01,102.525383
2011-07-05,100.999802
2011-07-06,100.744888
2011-07-07,100.413116
2011-07-08,99.062492
2011-07-11,100.626534
2011-07-12,101.24437
2011-07-13,100.742203
2011-07-14,100.726173
2011-07-15,102.817993
2011-07-18,103.83638
2011-07-19,102.614838
2011-07-20,102.466827
2011-07-21,102.787956
2011-07-22,100.431602
2011-07-25,101.560066
2011-07-26,100.810181
2011-07-27,102.746681
2011-07-28,102.395981
2011-07-29,100.004807
2011-08-01,101.882507
2011-08-02,102.096931
2011-08-03,102.619698
2011-08-04,104.125793
2011-08-05,107.856361
2011-08-08,117.608055
2011-08-09,121.534752
2011-08-10,123.169273
2011-08-11,128.437668
2011-08-12,132.295074
2011-08-15,147.389618
2011-08-16,146.102341
2011-08-17,146.921112
2011-08-18,148.485931
2011-08-19,151.721558
2011-08-22,152.532288
2011-08-23,156.328247
2011-08-24,159.330322
2011-08-25,157.824585
2011-08-26,158.423935
2011-08-29,159.145035
2011-08-30,156.912186
2011-08-31,153.615143
2011-09-01,153.933868
2011-09-02,157.166733
2011-09-06,157.97316
2011-09-07,156.633102
2011-09-08,156.343918
2011-09-09,157.013382
2011-09-12,160.946945
2011-09-13,162.177505
2011-09-14,161.405609
2011-09-15,166.544632
2011-09-16,166.106812
2011-09-19,166.945663
2011-09-20,169.154037
2011-09-21,171.531952
2011-09-22,178.00145
2011-09-23,182.167923
2011-09-26,182.643799
2011-09-27,184.074219
2011-09-28,185.555862
2011-09-29,184.948914
2011-09-30,184.383942
2011-10-03,191.203033
2011-10-04,193.459503
2011-10-05,195.111221
2011-10-06,193.617371
2011-10-07,193.447769
2011-10-11,190.373856
2011-10-12,188.001755
2011-10-13,186.496353
2011-10-14,183.141983
2011-10-17,182.759827
2011-10-18,182.64534
2011-10-19,180.445374
2011-10-20,178.560593
2011-10-21,175.721619
2011-10-24,172.334808
2011-10-25,170.124741
2011-10-26,169.276245
2011-10-27,162.393845
2011-10-28,160.759964
2011-10-31,154.858368
2011-11-01,157.7686
2011-11-02,157.64035
2011-11-03,156.972717
2011-11-04,156.313904
2011-11-07,156.627716
2011-11-08,157.427231
2011-11-09,164.169128
2011-11-10,165.407562
2011-11-14,165.101151
2011-11-15,170.455078
2011-11-16,172.838379
2011-11-17,178.025864
2011-11-18,180.11409
2011-11-21,186.547424
2011-11-22,188.369415
2011-11-23,193.048141
2011-11-25,194.594238
2011-11-28,190.727539
2011-11-29,193.492981
2011-11-30,188.729156
2011-12-01,189.102264
2011-12-02,185.854874
2011-12-05,181.993576
2011-12-06,182.701584
2011-12-07,181.943527
2011-12-08,182.251938
2011-12-09,183.187424
2011-12-12,183.890884
2011-12-13,184.766327
2011-12-14,187.284058
2011-12-15,190.350159
2011-12-16,189.495743
2011-12-19,189.867889
2011-12-20,190.062851
2011-12-21,189.804214
2011-12-22,190.271378
2011-12-23,191.840469
2011-12-27,190.991348
2011-12-28,190.473663
2011-12-29,189.727676
2011-12-30,187.750351
2012-01-03,191.634186
2012-01-04,188.181656
2012-01-05,186.303085
2012-01-06,186.972748
2012-01-09,182.821075
2012-01-10,181.187195
2012-01-11,180.283356
2012-01-12,178.381226
2012-01-13,170.883224
2012-01-17,170.22261
2012-01-18,168.032318
2012-01-19,165.01123
2012-01-20,163.48645
2012-01-23,159.270172
2012-01-24,157.396698
2012-01-25,155.055496
2012-01-26,152.706207
2012-01-27,152.340836
2012-01-30,148.29953
2012-01-31,143.587982
2012-02-01,143.476669
2012-02-02,141.356247
2012-02-03,139.512329
2012-02-06,137.69989
2012-02-07,134.738586
2012-02-08,131.899994
2012-02-09,131.423996
2012-02-10,132.426941
2012-02-13,130.976089
2012-02-14,130.289185
2012-02-15,127.264633
2012-02-16,130.289627
2012-02-17,127.725647
2012-02-21,126.536934
2012-02-22,126.376961
2012-02-23,127.225861
2012-02-24,126.390381
2012-02-27,126.27739
2012-02-28,125.294373
2012-02-29,120.078079
2012-03-01,121.676064
2012-03-02,121.280869
2012-03-05,122.279305
2012-03-06,123.648247
2012-03-07,124.402214
2012-03-08,123.155731
2012-03-09,123.752449
2012-03-12,123.986031
2012-03-13,122.105217
2012-03-14,120.949585
2012-03-15,117.211494
2012-03-16,117.112694
2012-03-19,117.027374
2012-03-20,117.402542
2012-03-21,116.756989
2012-03-22,118.524696
2012-03-23,119.038658
2012-03-26,118.942139
2012-03-27,119.169624
2012-03-28,119.00515
2012-03-29,119.365822
2012-03-30,117.519356
2012-04-02,119.69593
2012-04-03,119.874466
2012-04-04,121.050018
2012-04-05,122.346664
2012-04-06,122.298164
2012-04-09,126.343979
2012-04-10,126.632309
2012-04-11,126.728661
2012-04-12,124.712898
2012-04-13,124.136063
2012-04-16,125.366554
2012-04-17,125.043381
2012-04-18,125.361374
2012-04-19,125.468323
2012-04-20,125.643768
2012-04-23,127.222244
2012-04-24,125.946136
2012-04-25,125.57206
2012-04-26,125.031853
2012-04-27,125.194962
2012-04-30,125.235176
2012-05-01,127.945442
2012-05-02,126.580116
2012-05-03,126.431252
2012-05-04,126.672218
2012-05-07,127.570969
2012-05-08,127.90506
2012-05-09,130.074997
2012-05-10,130.497055
2012-05-11,131.784042
2012-05-14,133.675735
2012-05-15,134.317139
2012-05-16,137.070251
2012-05-17,139.315979
2012-05-18,142.356354
2012-05-21,144.587189
2012-05-22,144.951553
2012-05-23,146.870117
2012-05-24,146.941589
2012-05-25,146.773361
2012-05-29,145.863235
2012-05-30,145.972336
2012-05-31,147.580734
2012-06-01,151.788437
2012-06-04,153.279129
2012-06-05,154.344482
2012-06-06,152.742218
2012-06-07,151.20813
2012-06-08,151.585724
2012-06-11,150.842392
2012-06-12,152.012466
2012-06-13,151.713898
2012-06-14,151.864182
2012-06-15,148.025543
2012-06-18,148.278793
2012-06-19,147.165695
2012-06-20,145.523331
2012-06-21,143.833008
2012-06-22,143.095093
2012-06-25,142.944977
2012-06-26,142.908936
2012-06-27,142.098465
2012-06-28,142.248413
2012-06-29,138.54837
2012-07-02,137.777924
2012-07-03,136.422333
2012-07-05,135.677032
2012-07-06,136.291916
2012-07-09,136.394577
2012-07-10,135.568008
2012-07-11,133.725937
2012-07-12,133.405731
2012-07-13,130.007584
2012-07-16,130.120575
2012-07-17,127.271454
2012-07-18,123.823456
2012-07-19,122.829872
2012-07-20,123.660759
2012-07-23,127.122978
2012-07-24,128.485321
2012-07-25,128.463165
2012-07-26,126.348793
2012-07-27,123.933937
2012-07-30,122.480614
2012-07-31,115.904182
2012-08-01,117.646286
2012-08-02,117.134041
2012-08-03,117.504036
2012-08-06,116.117462
2012-08-07,115.774712
2012-08-08,115.241592
2012-08-09,115.046738
2012-08-10,115.062721
2012-08-13,113.641121
2012-08-14,113.542534
2012-08-15,111.078026
2012-08-16,111.065674
2012-08-17,111.080887
2012-08-20,110.345932
2012-08-21,109.961372
2012-08-22,109.31675
2012-08-23,109.596741
2012-08-24,110.515518
2012-08-27,109.648232
2012-08-28,108.287102
2012-08-29,107.828064
2012-08-30,105.922455
2012-08-31,105.843079
2012-09-04,107.093147
2012-09-05,106.951546
2012-09-06,105.647217
2012-09-07,103.187714
2012-09-10,101.889809
2012-09-11,101.235054
2012-09-12,99.954033
2012-09-13,97.600838
2012-09-14,94.204529
2012-09-17,95.063248
2012-09-18,95.028908
2012-09-19,93.466972
2012-09-20,94.198883
2012-09-21,93.870422
2012-09-24,91.562546
2012-09-25,94.520264
2012-09-26,96.213158
2012-09-27,95.023506
2012-09-28,93.219467
2012-10-01,94.274742
2012-10-02,93.659103
2012-10-03,93.183853
2012-10-04,91.37159
2012-10-05,90.271286
2012-10-09,90.806976
2012-10-10,92.075943
2012-10-11,89.512535
2012-10-12,88.279839
2012-10-15,85.323845
2012-10-16,83.6744
2012-10-17,81.321175
2012-10-18,79.549591
2012-10-19,79.917885
2012-10-22,80.424377
2012-10-23,82.066124
2012-10-24,81.900261
2012-10-25,83.313011
2012-10-26,82.874626
2012-10-29,83.722244
2012-10-31,82.101585
2012-11-01,81.278107
2012-11-02,81.739799
2012-11-05,82.108276
2012-11-06,83.177147
2012-11-07,81.998695
2012-11-08,83.347153
2012-11-09,85.599236
2012-11-13,85.536613
2012-11-14,86.542877
2012-11-15,89.732346
2012-11-16,91.002457
2012-11-19,90.759911
2012-11-20,91.271355
2012-11-21,90.809746
2012-11-23,90.951103
2012-11-26,90.783516
2012-11-27,90.571846
2012-11-28,90.931633
2012-11-29,90.434021
2012-11-30,90.31237
2012-12-03,91.19294
2012-12-04,90.826378
2012-12-05,89.870453
2012-12-06,90.221687
2012-12-07,90.931587
2012-12-10,91.279259
2012-12-11,90.957596
2012-12-12,90.200943
2012-12-13,90.523766
2012-12-14,89.685982
2012-12-17,89.422432
2012-12-18,88.119423
2012-12-19,87.816628
2012-12-20,87.343971
2012-12-21,88.608376
2012-12-24,89.210327
2012-12-26,88.666794
2012-12-27,88.032204
2012-12-28,89.44928
2012-12-31,88.959274
2013-01-02,83.928406
2013-01-03,80.838074
2013-01-04,79.655479
2013-01-07,79.211334
2013-01-08,79.38131
2013-01-09,80.064766
2013-01-10,80.502739
2013-01-11,79.88974
2013-01-14,80.457542
2013-01-15,82.642632
2013-01-16,84.061211
2013-01-17,83.754036
2013-01-18,84.04493
2013-01-22,84.425545
2013-01-23,83.720703
2013-01-24,84.152229
2013-01-25,83.435181
2013-01-28,81.656143
2013-01-29,82.396294
2013-01-30,82.157249
2013-01-31,82.398918
2013-02-01,84.013046
2013-02-04,84.371574
2013-02-05,84.0047
2013-02-06,84.157013
2013-02-07,84.347588
2013-02-08,84.441833
2013-02-11,83.810867
2013-02-12,83.366356
2013-02-13,82.583672
2013-02-14,82.186531
2013-02-15,81.467613
2013-02-19,81.282166
2013-02-20,80.940765
2013-02-21,81.322632
2013-02-22,81.069717
2013-02-25,80.919777
2013-02-26,82.32312
2013-02-27,82.174126
2013-02-28,80.065262
2013-03-01,81.949829
2013-03-04,81.501083
2013-03-05,80.217041
2013-03-06,79.391533
2013-03-07,78.201584
2013-03-08,77.059784
2013-03-11,76.681244
2013-03-12,76.692802
2013-03-13,76.266365
2013-03-14,75.667442
2013-03-15,77.943428
2013-03-18,79.476677
2013-03-19,78.981453
2013-03-20,80.054199
2013-03-21,80.108528
2013-03-22,80.722351
2013-03-25,80.733047
2013-03-26,81.976463
2013-03-27,82.682442
2013-03-28,81.930984
2013-03-29,81.930984
2013-04-01,82.739426
2013-04-02,82.50251
2013-04-03,82.014648
2013-04-04,81.845688
2013-04-05,82.068092
2013-04-08,81.248962
2013-04-09,81.028427
2013-04-10,79.342598
2013-04-11,78.418159
2013-04-12,78.992516
2013-04-15,80.023064
2013-04-16,80.18644
2013-04-17,79.732018
2013-04-18,79.673401
2013-04-19,79.609787
2013-04-22,80.163101
2013-04-23,79.471458
2013-04-24,78.915909
2013-04-25,78.604721
2013-04-26,78.586128
2013-04-29,77.906311
2013-04-30,77.566093
2013-05-01,76.513519
2013-05-02,76.392303
2013-05-03,75.180534
2013-05-06,73.942963
2013-05-07,73.054062
2013-05-08,73.388908
2013-05-09,73.193909
2013-05-10,72.323349
2013-05-13,71.915916
2013-05-14,71.724922
2013-05-15,73.155327
2013-05-16,73.331726
2013-05-17,73.28849
2013-05-20,72.591614
2013-05-21,72.944328
2013-05-22,72.587143
2013-05-23,73.605225
2013-05-24,74.016907
2013-05-28,73.147865
2013-05-29,74.039642
2013-05-30,73.637009
2013-05-31,73.961609
2013-06-03,75.933426
2013-06-04,76.088402
2013-06-05,79.269897
2013-06-06,80.873451
2013-06-07,80.902542
2013-06-10,80.563271
2013-06-11,82.96286
2013-06-12,82.891457
2013-06-13,83.234558
2013-06-14,82.12899
2013-06-17,84.11058
2013-06-18,85.45192
2013-06-19,86.037415
2013-06-20,90.878548
2013-06-21,91.458488
2013-06-24,94.835709
2013-06-25,96.115974
2013-06-26,95.329948
2013-06-27,96.19429
2013-06-28,95.66954
2013-07-01,97.363091
2013-07-02,95.19709
2013-07-03,95.18499
2013-07-05,95.470161
