DATE,I13283US Index
2006-09-11,109.660767
2006-09-12,109.12941
2006-09-13,109.082504
2006-09-14,109.097443
2006-09-15,107.888275
2006-09-18,108.033226
2006-09-19,108.638412
2006-09-20,108.653244
2006-09-21,108.280579
2006-09-22,109.441917
2006-09-25,109.125404
2006-09-26,108.668724
2006-09-27,108.224274
2006-09-28,107.853233
2006-09-29,108.142342
2006-10-02,109.492035
2006-10-03,109.59127
2006-10-04,108.149612
2006-10-05,107.695793
2006-10-06,107.199097
2006-10-10,107.092278
2006-10-11,107.199066
2006-10-12,106.603119
2006-10-13,106.133293
2006-10-16,106.16185
2006-10-17,105.969925
2006-10-18,105.397163
2006-10-19,104.995209
2006-10-20,104.8358
2006-10-23,104.834419
2006-10-24,104.313347
2006-10-25,104.417908
2006-10-26,104.281334
2006-10-27,104.362411
2006-10-30,103.664345
2006-10-31,104.311478
2006-11-01,103.679276
2006-11-02,103.352364
2006-11-03,102.227768
2006-11-06,102.173904
2006-11-07,101.693359
2006-11-08,101.914566
2006-11-09,101.529915
2006-11-10,102.17083
2006-11-13,103.571877
2006-11-14,102.421379
2006-11-15,102.286293
2006-11-16,101.738419
2006-11-17,100.834198
2006-11-20,100.692772
2006-11-21,100.602493
2006-11-22,100.739609
2006-11-24,100.741676
2006-11-27,101.194962
2006-11-28,101.692383
2006-11-29,101.195816
2006-11-30,101.153053
2006-12-01,101.78318
2006-12-04,101.591103
2006-12-05,101.151711
2006-12-06,99.904648
2006-12-07,99.419106
2006-12-08,99.972816
2006-12-11,100.186531
2006-12-12,100.418793
2006-12-13,100.394394
2006-12-14,100.085213
2006-12-15,100.079803
2006-12-18,99.835594
2006-12-19,99.81694
2006-12-20,99.422333
2006-12-21,99.345428
2006-12-22,98.851471
2006-12-26,98.685936
2006-12-27,98.283958
2006-12-28,98.149345
2006-12-29,98.043617
2007-01-02,97.864113
2007-01-03,97.600616
2007-01-04,97.379967
2007-01-05,97.537369
2007-01-08,97.186935
2007-01-09,97.230072
2007-01-10,97.145027
2007-01-11,96.788879
2007-01-12,96.421593
2007-01-16,96.6586
2007-01-17,96.102448
2007-01-18,95.309311
2007-01-19,95.402473
2007-01-22,94.919052
2007-01-23,94.716484
2007-01-24,94.048172
2007-01-25,93.40963
2007-01-26,93.967445
2007-01-29,93.945328
2007-01-30,94.466125
2007-01-31,94.737358
2007-02-01,94.771996
2007-02-02,94.364098
2007-02-05,94.084183
2007-02-06,93.466446
2007-02-07,93.375626
2007-02-08,94.140953
2007-02-09,94.129189
2007-02-12,94.85994
2007-02-13,95.226456
2007-02-14,94.789597
2007-02-15,93.572205
2007-02-16,93.282928
2007-02-20,93.133202
2007-02-21,92.796577
2007-02-22,92.443626
2007-02-23,92.97998
2007-02-26,94.009125
2007-02-27,96.696388
2007-02-28,97.376465
2007-03-01,97.763985
2007-03-02,99.15255
2007-03-05,100.854477
2007-03-06,100.175987
2007-03-07,100.033966
2007-03-08,99.144302
2007-03-09,98.84359
2007-03-12,99.748695
2007-03-13,100.921196
2007-03-14,103.622078
2007-03-15,103.030792
2007-03-16,103.826263
2007-03-19,103.503204
2007-03-20,104.363113
2007-03-21,104.069008
2007-03-22,103.17411
2007-03-23,103.136612
2007-03-26,103.326576
2007-03-27,103.598328
2007-03-28,104.526192
2007-03-29,104.162872
2007-03-30,104.836342
2007-04-02,105.045067
2007-04-03,104.966545
2007-04-04,105.164146
2007-04-05,104.741508
2007-04-09,103.587105
2007-04-10,102.87587
2007-04-11,101.967499
2007-04-12,102.279091
2007-04-13,103.022369
2007-04-16,103.65876
2007-04-17,103.997879
2007-04-18,103.868195
2007-04-19,104.197304
2007-04-20,103.307014
2007-04-23,102.59671
2007-04-24,103.062309
2007-04-25,103.392876
2007-04-26,103.756943
2007-04-27,103.915642
2007-04-30,104.42469
2007-05-01,104.439438
2007-05-02,104.118103
2007-05-03,103.741959
2007-05-04,103.710243
2007-05-07,103.808098
2007-05-08,104.117172
2007-05-09,104.872292
2007-05-10,104.772217
2007-05-11,104.953056
2007-05-14,104.050491
2007-05-15,104.116272
2007-05-16,103.907082
2007-05-17,103.75634
2007-05-18,103.524353
2007-05-21,103.392151
2007-05-22,103.223236
2007-05-23,103.036026
2007-05-24,103.251358
2007-05-25,103.29834
2007-05-29,103.041779
2007-05-30,103.571198
2007-05-31,102.85659
2007-06-01,103.219803
2007-06-04,103.057388
2007-06-05,103.244011
2007-06-06,104.590591
2007-06-07,105.954163
2007-06-08,106.990646
2007-06-11,107.341232
2007-06-12,107.736198
2007-06-13,108.511719
2007-06-14,107.262627
2007-06-15,106.965248
2007-06-18,106.792809
2007-06-19,107.131523
2007-06-20,107.445534
2007-06-21,109.943909
2007-06-22,110.518623
2007-06-25,111.355804
2007-06-26,111.449989
2007-06-27,112.250603
2007-06-28,111.780357
2007-06-29,111.558968
2007-07-02,112.325043
2007-07-03,112.113808
2007-07-05,112.014053
2007-07-06,111.976562
2007-07-09,112.268135
2007-07-10,113.570496
2007-07-11,115.52951
2007-07-12,115.41745
2007-07-13,114.262161
2007-07-16,116.335846
2007-07-17,117.575203
2007-07-18,119.529884
2007-07-19,119.88633
2007-07-20,121.8806
2007-07-23,123.051727
2007-07-24,125.208969
2007-07-25,127.459686
2007-07-26,135.286789
2007-07-27,140.273392
2007-07-30,145.992111
2007-07-31,146.814651
2007-08-01,148.293045
2007-08-02,146.340576
2007-08-03,147.680038
2007-08-06,149.196198
2007-08-07,148.458008
2007-08-08,143.24913
2007-08-09,146.899002
2007-08-10,149.27829
2007-08-13,148.112625
2007-08-14,149.244019
2007-08-15,154.147751
2007-08-16,162.820114
2007-08-17,158.720306
2007-08-20,158.565201
2007-08-21,159.036591
2007-08-22,158.744598
2007-08-23,156.285278
2007-08-24,156.623459
2007-08-27,156.88266
2007-08-28,157.825592
2007-08-29,158.847153
2007-08-30,161.248276
2007-08-31,162.205582
2007-09-04,162.837753
2007-09-05,163.04509
2007-09-06,164.225983
2007-09-07,169.500504
2007-09-10,171.337753
2007-09-11,172.278259
2007-09-12,173.107864
2007-09-13,172.454681
2007-09-14,173.68483
2007-09-17,173.354843
2007-09-18,170.099899
2007-09-19,165.048401
2007-09-20,163.715393
2007-09-21,157.707214
2007-09-24,155.074188
2007-09-25,156.985504
2007-09-26,156.073425
2007-09-27,155.866272
2007-09-28,157.881699
2007-10-01,157.604141
2007-10-02,156.156906
2007-10-03,153.986176
2007-10-04,151.303391
2007-10-05,149.057465
2007-10-09,148.010086
2007-10-10,145.466553
2007-10-11,144.037262
2007-10-12,143.721024
2007-10-15,142.683105
2007-10-16,144.554596
2007-10-17,147.273376
2007-10-18,151.533813
2007-10-19,152.512619
2007-10-22,158.804825
2007-10-23,155.496674
2007-10-24,156.688324
2007-10-25,157.71524
2007-10-26,157.529419
2007-10-29,156.423553
2007-10-30,156.332809
2007-10-31,155.411285
2007-11-01,159.380188
2007-11-02,164.329178
2007-11-05,168.634705
2007-11-06,168.845291
2007-11-07,172.238251
2007-11-08,174.754913
2007-11-09,179.836838
2007-11-13,182.145828
2007-11-14,180.994339
2007-11-15,183.601913
2007-11-16,188.110199
2007-11-19,190.101212
2007-11-20,193.653931
2007-11-21,196.806381
2007-11-23,194.742569
2007-11-26,195.165421
2007-11-27,197.001923
2007-11-28,198.366043
2007-11-29,201.060791
2007-11-30,206.381149
2007-12-03,208.693665
2007-12-04,212.542801
2007-12-05,214.331207
2007-12-06,212.830811
2007-12-07,210.991394
2007-12-10,209.264542
2007-12-11,206.788101
2007-12-12,207.150604
2007-12-13,207.421371
2007-12-14,207.044098
2007-12-17,207.554733
2007-12-18,207.530487
2007-12-19,207.298569
2007-12-20,206.105179
2007-12-21,204.730438
2007-12-24,203.723419
2007-12-26,204.969345
2007-12-27,204.789856
2007-12-28,205.526428
2007-12-31,206.49234
2008-01-02,206.604004
2008-01-03,208.363098
2008-01-04,209.989456
2008-01-07,211.772125
2008-01-08,213.916077
2008-01-09,219.865936
2008-01-10,221.628082
2008-01-11,220.755798
2008-01-14,222.893906
2008-01-15,224.445496
2008-01-16,226.616013
2008-01-17,227.777573
2008-01-18,229.355087
2008-01-22,242.198288
2008-01-23,239.64032
2008-01-24,234.278732
2008-01-25,229.976944
2008-01-28,230.45163
2008-01-29,229.808823
2008-01-30,228.62941
2008-01-31,234.762482
2008-02-01,234.668655
2008-02-04,232.064438
2008-02-05,231.932373
2008-02-06,232.419022
2008-02-07,234.593475
2008-02-08,235.377487
2008-02-11,236.896667
2008-02-12,238.189209
2008-02-13,238.749924
2008-02-14,238.846725
2008-02-15,241.261154
2008-02-19,243.344528
2008-02-20,244.402756
2008-02-21,244.318054
2008-02-22,245.202652
2008-02-25,245.58902
2008-02-26,245.18602
2008-02-27,245.269363
2008-02-28,247.720398
2008-02-29,254.406693
2008-03-03,259.377167
2008-03-04,261.252899
2008-03-05,264.686493
2008-03-06,269.905762
2008-03-07,276.82016
2008-03-10,281.151001
2008-03-11,284.207733
2008-03-12,283.671936
2008-03-13,289.495544
2008-03-14,299.223511
2008-03-17,302.73822
2008-03-18,298.343384
2008-03-19,294.015076
2008-03-20,293.306
2008-03-24,290.785767
2008-03-25,286.109222
2008-03-26,287.283936
2008-03-27,287.449554
2008-03-28,289.885406
2008-03-31,291.154175
2008-04-01,288.770538
2008-04-02,285.812622
2008-04-03,280.395691
2008-04-04,274.22757
2008-04-07,269.25943
2008-04-08,269.213593
2008-04-09,271.518372
2008-04-10,274.432709
2008-04-11,274.776703
2008-04-14,275.312866
2008-04-15,273.605988
2008-04-16,269.801178
2008-04-17,266.387695
2008-04-18,262.262054
2008-04-21,257.050385
2008-04-22,255.946289
2008-04-23,256.66803
2008-04-24,257.360443
2008-04-25,254.43779
2008-04-28,251.858795
2008-04-29,248.990524
2008-04-30,246.97261
2008-05-01,243.401382
2008-05-02,236.995361
2008-05-05,235.563766
2008-05-06,238.441284
2008-05-07,238.901672
2008-05-08,239.164124
2008-05-09,241.636063
2008-05-12,240.849411
2008-05-13,243.031815
2008-05-14,242.65799
2008-05-15,238.169189
2008-05-16,237.50238
2008-05-19,236.383911
2008-05-20,237.934998
2008-05-21,240.672119
2008-05-22,244.350357
2008-05-23,245.340942
2008-05-27,248.244095
2008-05-28,246.096741
2008-05-29,245.614029
2008-05-30,241.182816
2008-06-02,242.061035
2008-06-03,242.607132
2008-06-04,243.361496
2008-06-05,242.913467
2008-06-06,242.796509
2008-06-09,242.507935
2008-06-10,245.737244
2008-06-11,244.493423
2008-06-12,244.771286
2008-06-13,243.72908
2008-06-16,243.961502
2008-06-17,244.733612
2008-06-18,245.605087
2008-06-19,247.977814
2008-06-20,251.620255
2008-06-23,253.845154
2008-06-24,257.131622
2008-06-25,258.873779
2008-06-26,262.94989
2008-06-27,271.65509
2008-06-30,273.601837
2008-07-01,275.625336
2008-07-02,276.523651
2008-07-03,277.039886
2008-07-07,279.144257
2008-07-08,280.462128
2008-07-09,281.081177
2008-07-10,282.575226
2008-07-11,284.858582
2008-07-14,283.863403
2008-07-15,287.580078
2008-07-16,291.409851
2008-07-17,293.220581
2008-07-18,298.249695
2008-07-21,300.071747
2008-07-22,299.943268
2008-07-23,297.105865
2008-07-24,294.654846
2008-07-25,295.120392
2008-07-28,295.407867
2008-07-29,295.070526
2008-07-30,294.725677
2008-07-31,295.985657
2008-08-01,296.43277
2008-08-04,295.768585
2008-08-05,294.244263
2008-08-06,293.541412
2008-08-07,291.922546
2008-08-08,292.803284
2008-08-11,292.800781
2008-08-12,294.001099
2008-08-13,295.124176
2008-08-14,296.383484
2008-08-15,302.770996
2008-08-18,303.813232
2008-08-19,308.098114
2008-08-20,309.801422
2008-08-21,311.112396
2008-08-22,310.865265
2008-08-25,311.752686
2008-08-26,312.62796
2008-08-27,312.368378
2008-08-28,314.437256
2008-08-29,313.214325
2008-09-02,313.974823
2008-09-03,314.577454
2008-09-04,316.239471
2008-09-05,319.68222
2008-09-08,315.833405
2008-09-09,319.970184
2008-09-10,324.52417
2008-09-11,329.78299
2008-09-12,333.481232
2008-09-15,363.870392
2008-09-16,356.420837
2008-09-17,392.923401
2008-09-18,410.463074
2008-09-19,391.057159
2008-09-22,371.98645
2008-09-23,375.069702
2008-09-24,379.462555
2008-09-25,388.579376
2008-09-26,408.192139
2008-09-29,415.275299
2008-09-30,433.023041
2008-10-01,440.733429
2008-10-02,453.987946
2008-10-03,453.621338
2008-10-06,467.824249
2008-10-07,475.329559
2008-10-08,492.06543
2008-10-09,500.769989
2008-10-10,518.28894
2008-10-14,508.224304
2008-10-15,522.704834
2008-10-16,537.760376
2008-10-17,554.883972
2008-10-20,556.588928
2008-10-21,554.847107
2008-10-22,553.33551
2008-10-23,556.742615
2008-10-24,564.737
2008-10-27,563.888062
2008-10-28,562.239746
2008-10-29,560.893555
2008-10-30,553.169434
2008-10-31,559.154785
2008-11-03,560.550049
2008-11-04,558.21991
2008-11-05,544.361267
2008-11-06,540.635071
2008-11-07,537.709961
2008-11-10,528.03363
2008-11-12,530.455444
2008-11-13,523.468933
2008-11-14,529.270386
2008-11-17,537.623596
2008-11-18,545.417786
2008-11-19,554.065857
2008-11-20,572.691345
2008-11-21,586.584229
2008-11-24,578.448242
2008-11-25,582.902466
2008-11-26,586.310974
2008-11-28,582.486816
2008-12-01,589.969666
2008-12-02,589.42749
2008-12-03,590.48114
2008-12-04,592.771545
2008-12-05,591.575073
2008-12-08,587.81604
2008-12-09,586.78772
2008-12-10,584.411621
2008-12-11,584.157776
2008-12-12,584.332825
2008-12-15,585.391785
2008-12-16,586.065857
2008-12-17,578.556763
2008-12-18,572.707825
2008-12-19,569.292786
2008-12-22,565.484619
2008-12-23,561.843018
2008-12-24,557.478943
2008-12-26,556.089661
2008-12-29,554.761169
2008-12-30,545.696655
2008-12-31,543.963989
2009-01-02,544.061096
2009-01-05,536.092651
2009-01-06,522.56012
2009-01-07,513.100891
2009-01-08,511.799835
2009-01-09,514.039185
2009-01-12,512.911804
2009-01-13,517.462158
2009-01-14,522.419495
2009-01-15,524.380432
2009-01-16,521.337585
2009-01-20,521.63562
2009-01-21,518.903809
2009-01-22,517.329956
2009-01-23,517.2164310000001
2009-01-26,514.219666
2009-01-27,508.078857
2009-01-28,495.928589
2009-01-29,492.423767
2009-01-30,486.583008
2009-02-02,488.050476
2009-02-03,486.369385
2009-02-04,488.522644
2009-02-05,488.128143
2009-02-06,485.957367
2009-02-09,479.252625
2009-02-10,475.04538
2009-02-11,474.209106
2009-02-12,471.711945
2009-02-13,467.744293
2009-02-17,468.556915
2009-02-18,479.628021
2009-02-19,483.703247
2009-02-20,494.591217
2009-02-23,503.676666
2009-02-24,506.432983
2009-02-25,507.772949
2009-02-26,507.066925
2009-02-27,503.342255
2009-03-02,509.684143
2009-03-03,515.85437
2009-03-04,523.344116
2009-03-05,527.684875
2009-03-06,536.346313
2009-03-09,543.397339
2009-03-10,538.241516
2009-03-11,536.025696
2009-03-12,540.480286
2009-03-13,539.206848
2009-03-16,535.561462
2009-03-17,533.827332
2009-03-18,533.603516
2009-03-19,533.005188
2009-03-20,532.545471
2009-03-23,530.822632
2009-03-24,531.90155
2009-03-25,533.599609
2009-03-26,531.743225
2009-03-27,530.989563
2009-03-30,535.346375
2009-03-31,537.673584
2009-04-01,535.5672
2009-04-02,530.905029
2009-04-03,524.842285
2009-04-06,520.477478
2009-04-07,520.268555
2009-04-08,517.948608
2009-04-09,511.367737
2009-04-13,503.765259
2009-04-14,497.780151
2009-04-15,495.038757
2009-04-16,489.148315
2009-04-17,481.148102
2009-04-20,479.375122
2009-04-21,483.077271
2009-04-22,483.551239
2009-04-23,481.415039
2009-04-24,474.383911
2009-04-27,472.03064
2009-04-28,467.805542
2009-04-29,461.501892
2009-04-30,445.141052
2009-05-01,442.492401
2009-05-04,439.952087
2009-05-05,433.511719
2009-05-06,424.760254
2009-05-07,411.469513
2009-05-08,406.823425
2009-05-11,406.719055
2009-05-12,408.37677
2009-05-13,412.213715
2009-05-14,418.082489
2009-05-15,413.685211
2009-05-18,404.950226
2009-05-19,397.933044
2009-05-20,390.425934
2009-05-21,387.779297
2009-05-22,383.612488
2009-05-26,380.079773
2009-05-27,371.960327
2009-05-28,364.821594
2009-05-29,355.677002
2009-06-01,343.151154
2009-06-02,332.66391
2009-06-03,330.897491
2009-06-04,330.332153
2009-06-05,326.20343
2009-06-08,326.733368
2009-06-09,323.14798
2009-06-10,315.808624
2009-06-11,312.007141
2009-06-12,309.368774
2009-06-15,307.954529
2009-06-16,309.542114
2009-06-17,314.958252
2009-06-18,315.94104
2009-06-19,313.868744
2009-06-22,315.100983
2009-06-23,316.020416
2009-06-24,317.826447
2009-06-25,318.120392
2009-06-26,319.292938
2009-06-29,318.472137
2009-06-30,313.025543
2009-07-01,313.280334
2009-07-02,310.951904
2009-07-06,311.742523
2009-07-07,311.328583
2009-07-08,309.82962
2009-07-09,309.325317
2009-07-10,309.072174
2009-07-13,308.753052
2009-07-14,307.506226
2009-07-15,300.711182
2009-07-16,299.135193
2009-07-17,287.471802
2009-07-20,277.481964
2009-07-21,273.523804
2009-07-22,272.2565
2009-07-23,273.384094
2009-07-24,269.657867
2009-07-27,267.018066
2009-07-28,263.249237
2009-07-29,259.041229
2009-07-30,251.452072
2009-07-31,244.888504
2009-08-03,240.134644
2009-08-04,238.342041
2009-08-05,235.871338
2009-08-06,233.8936
2009-08-07,231.452774
2009-08-10,229.571991
2009-08-11,230.04953
2009-08-12,232.132034
2009-08-13,232.374313
2009-08-14,233.89444
2009-08-17,243.248062
2009-08-18,244.874969
2009-08-19,249.234238
2009-08-20,248.52243
2009-08-21,243.459824
2009-08-24,240.301971
2009-08-25,238.267914
2009-08-26,239.372513
2009-08-27,238.793854
2009-08-28,236.786377
2009-08-31,236.42894
2009-09-01,237.584137
2009-09-02,237.926682
2009-09-03,237.900772
2009-09-04,235.965576
2009-09-08,232.060745
2009-09-09,229.865738
2009-09-10,228.498672
2009-09-11,224.840958
2009-09-14,222.436295
2009-09-15,221.395508
2009-09-16,217.140854
2009-09-17,216.262024
2009-09-18,215.938873
2009-09-21,215.712585
2009-09-22,216.675507
2009-09-23,217.517365
2009-09-24,218.766495
2009-09-25,220.747879
2009-09-28,222.440445
2009-09-29,225.487671
2009-09-30,226.145325
2009-10-01,230.596848
2009-10-02,234.736282
2009-10-05,231.076233
2009-10-06,229.417801
2009-10-07,225.851334
2009-10-08,225.225357
2009-10-09,224.550674
2009-10-13,223.113144
2009-10-14,220.349091
2009-10-15,220.142197
2009-10-16,220.313538
2009-10-19,218.082275
2009-10-20,216.32132
2009-10-21,215.765701
2009-10-22,214.477249
2009-10-23,211.555862
2009-10-26,209.726334
2009-10-27,209.930527
2009-10-28,210.03273
2009-10-29,210.049438
2009-10-30,208.610184
2009-11-02,210.787628
2009-11-03,211.914795
2009-11-04,211.219772
2009-11-05,209.018906
2009-11-06,206.239471
2009-11-09,204.029465
2009-11-10,203.984848
2009-11-12,204.21962
2009-11-13,204.314392
2009-11-16,204.770782
2009-11-17,204.65799
2009-11-18,205.381668
2009-11-19,207.318329
2009-11-20,210.622925
2009-11-23,210.281143
2009-11-24,211.913269
2009-11-25,210.136154
2009-11-27,207.351273
2009-11-30,210.126724
2009-12-01,209.516418
2009-12-02,208.225891
2009-12-03,205.345367
2009-12-04,201.782242
2009-12-07,200.504349
2009-12-08,198.191452
2009-12-09,197.288635
2009-12-10,193.285294
2009-12-11,190.348419
2009-12-14,187.820694
2009-12-15,183.663147
2009-12-16,183.615799
2009-12-17,183.808151
2009-12-18,182.670349
2009-12-21,181.544998
2009-12-22,180.156006
2009-12-23,177.701035
2009-12-24,177.730835
2009-12-28,177.093155
2009-12-29,176.531143
2009-12-30,175.464691
2009-12-31,171.559998
2010-01-04,169.078369
2010-01-05,165.354111
2010-01-06,162.82019
2010-01-07,161.298004
2010-01-08,160.85939
2010-01-11,159.574448
2010-01-12,161.200974
2010-01-13,162.131927
2010-01-14,162.601196
2010-01-15,163.873062
2010-01-19,165.187057
2010-01-20,165.721725
2010-01-21,165.064041
2010-01-22,170.220261
2010-01-25,171.342484
2010-01-26,173.399155
2010-01-27,172.625656
2010-01-28,173.545486
2010-01-29,171.386871
2010-02-01,172.041824
2010-02-02,170.928574
2010-02-03,168.515671
2010-02-04,172.615158
2010-02-05,178.616653
2010-02-08,180.643448
2010-02-09,182.365875
2010-02-10,180.896057
2010-02-11,181.851135
2010-02-12,182.740997
2010-02-16,183.606766
2010-02-17,180.641937
2010-02-18,177.966415
2010-02-19,174.198502
2010-02-22,172.201981
2010-02-23,171.953796
2010-02-24,172.618698
2010-02-25,173.944
2010-02-26,173.084137
2010-03-01,173.280655
2010-03-02,171.810669
2010-03-03,171.529404
2010-03-04,170.783051
2010-03-05,169.091812
2010-03-08,165.352859
2010-03-09,164.983749
2010-03-10,163.478271
2010-03-11,163.020706
2010-03-12,162.128128
2010-03-15,162.355453
2010-03-16,161.997665
2010-03-17,159.858185
2010-03-18,157.775681
2010-03-19,157.521988
2010-03-22,159.638962
2010-03-23,158.94664
2010-03-24,158.060486
2010-03-25,157.198181
2010-03-26,156.223145
2010-03-29,155.270599
2010-03-30,154.037704
2010-03-31,152.051682
2010-04-01,151.882797
2010-04-02,151.856918
2010-04-05,149.457291
2010-04-06,148.794312
2010-04-07,148.29895
2010-04-08,149.484863
2010-04-09,148.205948
2010-04-12,147.281128
2010-04-13,146.239655
2010-04-14,144.895035
2010-04-15,141.832352
2010-04-16,142.114838
2010-04-19,146.243835
2010-04-20,144.565002
2010-04-21,143.23494
2010-04-22,143.375168
2010-04-23,143.377853
2010-04-26,143.931183
2010-04-27,147.27211
2010-04-28,149.57518
2010-04-29,146.315704
2010-04-30,146.006104
2010-05-03,146.897324
2010-05-04,148.543457
2010-05-05,153.464813
2010-05-06,165.394287
2010-05-07,174.927002
2010-05-10,169.690628
2010-05-11,173.625092
2010-05-12,169.622238
2010-05-13,168.207458
2010-05-14,170.070511
2010-05-17,169.345978
2010-05-18,170.846741
2010-05-19,176.449722
2010-05-20,180.769424
2010-05-21,184.34082
